pop_tot_unw,pop_workingage_unw,worker_PS_unw,worker_PS_m_unw,worker_PS_f_unw,worker_PS_rur_unw,worker_PS_urb_unw,labor_force_PS_unw,labor_force_PS_m_unw,labor_force_PS_f_unw,labor_force_PS_rur_unw,labor_force_PS_urb_unw,worker_W_unw,worker_W_m_unw,worker_W_f_unw,worker_W_rur_unw,worker_W_urb_unw,labor_force_W_unw,labor_force_W_m_unw,labor_force_W_f_unw,labor_force_W_rur_unw,labor_force_W_urb_unw,pop_m_unw,pop_f_unw,pop_rur_unw,pop_urb_unw,s_casual_w_worker_PS_unw,s_casual_w_worker_P_unw,s_casual_w_worker_WD_unw,s_casual_w_worker_W_unw,s_casual_w_lf_PS_unw,s_casual_w_lf_P_unw,s_casual_w_lf_WD_unw,s_casual_w_lf_W_unw,s_casual_w_worker_PS_m_unw,s_casual_w_worker_P_m_unw,s_casual_w_worker_WD_m_unw,s_casual_w_worker_W_m_unw,s_casual_w_lf_PS_m_unw,s_casual_w_lf_P_m_unw,s_casual_w_lf_WD_m_unw,s_casual_w_lf_W_m_unw,s_casual_w_worker_PS_f_unw,s_casual_w_worker_P_f_unw,s_casual_w_worker_WD_f_unw,s_casual_w_worker_W_f_unw,s_casual_w_lf_PS_f_unw,s_casual_w_lf_P_f_unw,s_casual_w_lf_WD_f_unw,s_casual_w_lf_W_f_unw,s_casual_w_worker_PS_rur_unw,s_casual_w_worker_P_rur_unw,s_casual_w_worker_WD_rur_unw,s_casual_w_worker_W_rur_unw,s_casual_w_lf_PS_rur_unw,s_casual_w_lf_P_rur_unw,s_casual_w_lf_WD_rur_unw,s_casual_w_lf_W_rur_unw,s_casual_w_worker_PS_urb_unw,s_casual_w_worker_P_urb_unw,s_casual_w_worker_WD_urb_unw,s_casual_w_worker_W_urb_unw,s_casual_w_lf_PS_urb_unw,s_casual_w_lf_P_urb_unw,s_casual_w_lf_WD_urb_unw,s_casual_w_lf_W_urb_unw,data,time,state_name,lf_share_unw,worker_share_unw,lf_share_m_unw,worker_share_m_unw,lf_share_f_unw,worker_share_f_unw,lf_share_urb_unw,worker_share_urb_unw,lf_share_rur_unw,worker_share_rur_unw
12997,9690,4758,3739,1019,2400,2358,5030,3933,1097,2525,2505,4516,3610,906,2236,2280,4907,3901,1006,2433,2474,4965,4723,4774,4916,.61769652,.59602362,.59588128,.58813107,.58429426,.56247425,.54840022,.54126757,.60764909,.60134047,.59030473,.58310246,.57767606,.57146496,.54627019,.5396052,.65456331,.57260919,.61810154,.60816777,.60802186,.5243243,.55666006,.5477137,.75958335,.73452115,.74060822,.73211092,.72198021,.69548714,.68064117,.67283189,.47328246,.46269298,.45394737,.44692981,.44550899,.43525615,.41835085,.41188359,PLFS_2021,July 2020 - June 2021,PUNJAB,.51909184,.49102166,.79214501,.75307149,.23226763,.21575271,.50956064,.47965825,.52890658,.5027231
1347,1002,480,361,119,79,401,510,387,123,82,428,475,358,117,79,396,508,386,122,82,426,519,483,158,844,.28541666,.27463311,.27789474,.27578947,.26862746,.25838265,.25984251,.25787401,.32963988,.32132965,.32402235,.32122904,.30749354,.2997416,.30051813,.29792747,.15126051,.12931034,.13675214,.13675214,.14634146,.125,.13114753,.13114753,.25316456,.25316456,.27848101,.27848101,.24390244,.24390244,.2682927,.2682927,.29177058,.27889448,.27777779,.27525252,.27336448,.26117647,.25821596,.25586855,PLFS_2021,July 2020 - June 2021,CHANDIGARH,.50898206,.4790419,.74566472,.69556838,.25465837,.24637681,.50710899,.47511849,.51898736,.5
6954,5058,2477,1769,707,1529,948,2658,1913,744,1615,1043,2335,1689,645,1431,904,2585,1897,687,1555,1030,2582,2473,2873,2185,.68631411,.67675096,.66852248,.66509634,.63957864,.62928706,.60386848,.60077369,.64499718,.6432218,.62995857,.62581408,.59644538,.59433961,.56088561,.55719554,.78925037,.76733434,.76899225,.76744187,.75,.7259475,.72197962,.72052401,.84041858,.8299458,.83228511,.82739341,.79566562,.78374922,.76591641,.76141477,.43776372,.43543223,.40929204,.40818584,.39789069,.39534885,.35922331,.35825244,PLFS_2021,July 2020 - June 2021,UTTARANCHAL,.52550417,.48971924,.74089855,.68512779,.30084917,.2858876,.47734553,.43386728,.56213015,.53219628
11483,8224,3707,3012,695,2037,1670,3993,3245,748,2168,1825,3540,2912,628,1908,1632,3916,3227,689,2102,1814,4347,3875,4420,3804,.61424333,.60455036,.59152544,.58305085,.57024795,.56094497,.5347293,.52706844,.6062417,.59673661,.58585167,.57829672,.56271183,.553599,.52866441,.52184689,.64892083,.63860667,.61783439,.60509557,.60294116,.59299189,.56313497,.55152392,.74030435,.72619635,.7154088,.70702308,.69557196,.68179715,.64938152,.64176977,.46047905,.45645645,.44669119,.43811274,.42136985,.41758242,.4018743,.39415655,PLFS_2021,July 2020 - June 2021,HARYANA,.48553017,.4507539,.74649185,.69289166,.19303226,.17935483,.47975814,.43901157,.49049774,.46085972
3840,2952,1270,1102,168,81,1189,1358,1174,184,85,1273,1228,1067,161,81,1147,1348,1168,180,85,1263,1608,1344,206,2746,.27795276,.27419356,.26302931,.25895765,.2599411,.25185186,.23961425,.23590505,.28765881,.28584644,.27179006,.26804122,.27001703,.26410258,.24828768,.24486302,.21428572,.19496855,.20496894,.19875777,.19565217,.17222223,.18333334,.17777778,.41975307,.41975307,.41975307,.41975307,.40000001,.40000001,.40000001,.40000001,.2682927,.26402071,.25196165,.24760245,.25058916,.24189724,.22882026,.22486144,PLFS_2021,July 2020 - June 2021,DELHI,.4600271,.43021679,.7300995,.68532336,.13690476,.125,.46358338,.43299344,.41262135,.39320388
20331,14593,7624,5154,2465,5243,2381,8062,5514,2542,5413,2649,6730,4852,1873,4485,2245,7401,5432,1963,4811,2590,7444,7139,8845,5748,.80049843,.77060419,.75869244,.75245172,.75700819,.72202891,.68990678,.68423188,.75339544,.73234421,.7178483,.7102226,.70420748,.67976499,.6412003,.6343888,.89858013,.86965483,.86385477,.86118525,.87136114,.83564359,.82424861,.82170147,.90806788,.87847888,.87424749,.86889631,.87954921,.8428455,.81500727,.81001872,.56362873,.54925895,.52783966,.51982182,.50660628,.49103662,.45752895,.45057914,PLFS_2021,July 2020 - June 2021,RAJASTHAN,.55245668,.52244228,.74073076,.6923697,.35607228,.34528646,.46085596,.41423103,.61198419,.59276426
42838,30415,14120,11047,3071,9670,4450,14748,11596,3150,9960,4788,12871,10404,2465,8660,4211,13914,11324,2588,9232,4682,15446,14965,19673,10742,.83774787,.8082853,.80669725,.79574239,.80207485,.76695728,.74622685,.73609316,.82248574,.80227572,.79382932,.7829681,.78354603,.7590223,.7293359,.71935713,.89254314,.8385269,.86085194,.84949291,.87015873,.80763984,.81993818,.80911899,.93536711,.90897346,.91327947,.90080833,.90813255,.87337774,.8566941,.84499568,.62561798,.61021256,.58750892,.57967228,.58145362,.56516159,.52840668,.52135837,PLFS_2021,July 2020 - June 2021,UTTAR PRADESH,.48489231,.4642446,.75074452,.71520132,.21049115,.20521216,.44572705,.41426179,.50627762,.49153662
20795,14480,5315,4695,620,3795,1520,5622,4984,638,3963,1659,5225,4678,547,3726,1499,5543,4979,564,3903,1640,7557,6917,10067,4413,.87601131,.87070787,.87368423,.87043065,.82817501,.82213366,.82356125,.82049429,.88093716,.87788212,.88071823,.8770842,.82985556,.82669884,.82747537,.82406104,.83870965,.80718338,.81352836,.81352836,.81504703,.78062159,.78900707,.78900707,.9325428,.92772382,.92995167,.92726785,.89301032,.88728398,.88777864,.88521647,.73486841,.73023254,.73382252,.72915274,.67329717,.66849148,.67073172,.66646343,PLFS_2021,July 2020 - June 2021,BIHAR,.38825968,.36705801,.65952098,.62127829,.092236519,.089634232,.37593475,.34443688,.39366245,.37697428
2568,2130,1432,861,571,925,507,1459,878,581,933,526,1391,834,557,903,488,1426,855,571,914,512,1104,1026,1246,884,.6634078,.60214287,.59022284,.59022284,.65113091,.58868712,.57573634,.57573634,.64227641,.56939501,.55515587,.55515587,.62984055,.55684453,.54152048,.54152048,.69527143,.65170556,.64272892,.64272892,.68330467,.63684213,.62697023,.62697023,.7610811,.67695701,.66998893,.66998893,.75455523,.6688453,.66192561,.66192561,.48520711,.46450305,.44262296,.44262296,.4676806,.44552529,.421875,.421875,PLFS_2021,July 2020 - June 2021,SIKKIM,.68497652,.67230046,.79528987,.77989131,.56627679,.55653024,.59502262,.57352942,.74879616,.74237561
7449,5524,2490,1853,636,1718,772,2686,1971,714,1815,871,2481,1848,632,1710,771,2676,1966,709,1807,869,2863,2660,3564,1960,.68433738,.66115367,.67754936,.662233,.63440061,.61202389,.62817639,.61397606,.68105775,.65492958,.6715368,.65476191,.64028412,.61526716,.63123095,.61546284,.69339621,.67879748,.69462025,.68354428,.61764705,.6025281,.61918193,.6093089,.80034924,.76932085,.79239768,.77251464,.75757575,.72676992,.74986166,.73104596,.42616579,.42153049,.42282748,.41763943,.37772676,.37356323,.37514386,.37054086,PLFS_2021,July 2020 - June 2021,ARUNACHAL PRADESH,.48624185,.4507603,.68843871,.64722317,.26842105,.23909774,.44438776,.39387757,.50925928,.48204264
4154,3177,1481,960,521,947,534,1869,1191,678,1167,702,1477,956,521,943,534,1864,1187,677,1162,702,1608,1569,1807,1370,.63403106,.63286006,.633717,.6323629,.50240773,.50133902,.50214595,.50107294,.56666666,.56471819,.56589961,.56380755,.45675904,.45500422,.45577085,.45408592,.75815737,.75815737,.75815737,.75815737,.58259588,.58259588,.5834564,.5834564,.72016895,.71957672,.72004241,.71898198,.58440447,.583691,.58433735,.58347678,.48127341,.47940075,.48127341,.47940075,.36609685,.36467236,.36609685,.36467236,PLFS_2021,July 2020 - June 2021,NAGALAND,.58829087,.46616304,.74067163,.5970149,.43212238,.33205864,.51240873,.38978103,.64582181,.52407306
10729,7760,3349,2465,881,1683,1666,3583,2634,946,1754,1829,3344,2461,880,1680,1664,3578,2630,945,1751,1827,3844,3913,3932,3828,.70827115,.70651525,.70962918,.70843303,.66201508,.66033518,.66321969,.66210175,.70588237,.70588237,.70784235,.70784235,.66059226,.66059226,.66235739,.66235739,.71396142,.70728928,.71363634,.70909089,.66490483,.65853661,.66455024,.66031748,.77540106,.77467299,.77678573,.77619046,.74401367,.74329722,.74528843,.7447173,.6404562,.63762021,.64182693,.64002407,.58337891,.58073342,.58456486,.58292282,PLFS_2021,July 2020 - June 2021,MANIPUR,.46172681,.43157217,.6852237,.64125913,.24175824,.22514695,.47779518,.43521422,.44608343,.42802644
6257,4881,2621,1665,956,942,1679,2718,1730,988,968,1750,2621,1664,957,942,1679,2718,1729,989,968,1750,2467,2414,1577,3304,.71957266,.70419848,.71995419,.70392978,.69389254,.67905778,.69426048,.67880797,.6768769,.65625,.67668271,.65564907,.65144509,.63157892,.65124351,.63100058,.79393303,.7876569,.79519331,.78787881,.76821864,.76214576,.76946408,.76238626,.87048835,.85653561,.87048835,.85562634,.84710741,.83350569,.84710741,.83264464,.6349017,.61882073,.63549733,.61882073,.60914284,.5937143,.60971427,.5937143,PLFS_2021,July 2020 - June 2021,MIZORAM,.55685312,.53698015,.70125657,.67490882,.4092792,.39602318,.529661,.50817192,.61382371,.59733671
7114,5612,2873,2070,803,2039,834,3014,2168,846,2128,886,2852,2064,788,2022,830,3008,2164,844,2125,883,2777,2835,3785,1827,.76366168,.75252348,.76086956,.74964935,.72793627,.71731919,.72140956,.71077126,.77971017,.76763284,.77810079,.76598835,.74446493,.73293358,.74214417,.73059148,.72229141,.71357411,.71573603,.70685279,.68557918,.67730498,.66824645,.65995258,.84404117,.8332516,.84223539,.83086056,.80874062,.79840225,.80141175,.79058826,.5671463,.55515587,.56265062,.55180722,.53386003,.52257335,.52887881,.51868629,PLFS_2021,July 2020 - June 2021,TRIPURA,.53706342,.51193869,.7806986,.74540871,.29841271,.28324515,.48494801,.45648605,.56221926,.53870541
6213,4212,2338,1362,976,1677,661,2415,1404,1011,1702,713,2272,1359,913,1608,664,2348,1400,948,1634,714,2027,2185,2790,1422,.7245509,.70980567,.70334506,.69762325,.70144928,.68645877,.68057925,.67504257,.73421437,.73088235,.72259015,.71964681,.71225071,.70898718,.70142859,.69857144,.71106559,.67809737,.67469877,.66484118,.68644905,.65282214,.64978904,.64029539,.82647586,.81183803,.81716418,.81156719,.81433606,.7993865,.80416155,.7986536,.46596065,.46130502,.42771083,.42168674,.43197757,.4275668,.39775911,.39215687,PLFS_2021,July 2020 - June 2021,MEGHALAYA,.57336181,.55508071,.69264925,.67192894,.46270022,.44668192,.50140649,.46483827,.61003584,.60107529
14042,10761,5257,4081,1176,4092,1165,5554,4263,1291,4276,1278,5038,4027,1011,3893,1145,5372,4239,1133,4110,1262,5571,5188,8173,2588,.75347155,.71442926,.72588331,.71397382,.71317971,.67151493,.68075204,.66958302,.77333987,.74833292,.75291783,.74298483,.74032372,.71327686,.71526301,.70582682,.68452382,.56634307,.61819983,.5984174,.62354761,.50191206,.55163282,.53398061,.80400783,.76048994,.77472389,.76059592,.76941067,.72209847,.73381996,.72043794,.57596564,.55926251,.5598253,.55545849,.52503914,.50837988,.5079239,.50396198,PLFS_2021,July 2020 - June 2021,ASSAM,.51612306,.48852336,.76521271,.73254353,.24884349,.22667694,.49381763,.45015457,.52318609,.50067294
21853,17137,8781,6522,2258,4952,3829,9215,6873,2341,5159,4056,8182,6238,1944,4584,3598,8856,6805,2051,4914,3942,8658,8477,9284,7853,.70994192,.66820621,.67269617,.64898556,.67650568,.63043225,.62149954,.59959352,.70990491,.68440765,.6790638,.65501761,.6736505,.64532745,.62248349,.60044086,.70992029,.60349125,.6522634,.62962961,.68475008,.57075471,.61823499,.59678203,.83239096,.79264438,.80257416,.78403139,.79899204,.75418633,.74867725,.73137975,.55158007,.51411009,.50722623,.47693163,.52071005,.48004174,.46296296,.43531203,PLFS_2021,July 2020 - June 2021,WEST BENGAL,.53772539,.51240009,.7938323,.75329173,.27615902,.26636782,.51649052,.48758435,.55568719,.53339076
12334,8889,4819,3212,1606,3439,1380,5042,3409,1632,3517,1525,3735,2829,906,2483,1252,4148,3209,939,2688,1460,4516,4371,5602,3287,.8447811,.7911666,.77108431,.76091033,.80741769,.7425096,.69431049,.68514949,.81070983,.76895308,.75044185,.74125135,.76386034,.71237457,.66157681,.65347463,.9128269,.8515206,.83554083,.82229578,.89828432,.82854658,.80617678,.79339725,.95056701,.90311295,.89327425,.88320577,.92948538,.86965311,.82514882,.81584823,.58115941,.54628921,.528754,.51837063,.52590162,.48571429,.45342466,.44452053,PLFS_2021,July 2020 - June 2021,JHARKHAND,.56721789,.54213071,.75487155,.71124887,.37336993,.36742166,.46394888,.41983572,.62781149,.61388791
15477,11947,6173,4365,1808,4765,1408,6633,4731,1902,5073,1560,5426,4058,1368,4128,1298,6070,4587,1483,4587,1483,6011,5934,8901,3046,.82974243,.79480565,.78289717,.77091783,.77219963,.73070842,.69983524,.68912685,.8139748,.78278112,.77180874,.75899458,.75100404,.71474224,.68279922,.67146283,.86780971,.82853401,.81578946,.80628657,.82492113,.77668715,.75252867,.74376267,.89800632,.86281991,.86070734,.84859496,.84348512,.80062503,.77458036,.76367998,.59872156,.5720588,.53543913,.52388293,.54038459,.5104987,.46864465,.45853001,PLFS_2021,July 2020 - June 2021,ORISSA,.55520213,.51669878,.78705704,.72616869,.3205258,.30468488,.51214707,.46224555,.56993598,.5353331
9668,7318,4441,2743,1698,3158,1283,4579,2843,1736,3216,1363,3579,2461,1118,2439,1140,3943,2747,1196,2668,1275,3722,3596,4684,2634,.80342263,.77318621,.70047498,.68929869,.77920943,.74755961,.63581032,.62566572,.75063801,.72287822,.65583098,.64445347,.72423494,.69542068,.58755004,.57735711,.88869256,.86120075,.79874778,.78801429,.86923963,.8400504,.74665552,.7366221,.91418618,.88428384,.81877822,.80565804,.897699,.86675334,.74850076,.73650676,.53078723,.50362027,.44736841,.44035089,.49963316,.47138554,.40000001,.39372548,PLFS_2021,July 2020 - June 2021,CHATTISGARH,.6257174,.6068598,.76383662,.73696935,.48275861,.47219133,.51746392,.48709187,.68659264,.67421007
21038,15753,8946,6214,2732,5873,3073,9182,6407,2775,5949,3233,7741,5729,2012,4970,2771,8381,6273,2108,5284,3097,8097,7655,9339,6414,.82662642,.78855813,.76708436,.75339103,.80538011,.76276809,.70850736,.69585967,.80495656,.7734375,.74969453,.73695236,.78070861,.74531478,.6846804,.67304319,.87591511,.8309269,.81660038,.80019879,.86234236,.81238616,.77941179,.76375711,.94585389,.91124594,.90281689,.88732392,.93377036,.89511925,.84916729,.83459502,.59876341,.56470591,.52363765,.51317215,.56913084,.53142297,.46851793,.45915401,PLFS_2021,July 2020 - June 2021,MADHYA PRADESH,.58287311,.56789184,.79128075,.76744473,.36250818,.35689092,.50405365,.47910821,.6370061,.62886816
15375,11750,6478,4644,1832,3753,2725,6628,4761,1865,3786,2842,6161,4576,1583,3507,2654,6359,4726,1631,3569,2790,6084,5662,6080,5670,.67320162,.64472824,.64778447,.64048046,.6579662,.62897301,.62761438,.62053782,.61864769,.60432899,.60336536,.59527969,.60344464,.58915383,.58421499,.57638597,.81113535,.76985192,.77574223,.77068859,.79678285,.7526316,.75291234,.74800736,.82787102,.79931092,.80467635,.79612201,.82065505,.79158372,.79069769,.78229195,.46018347,.43961903,.44046721,.43481538,.44123855,.42055392,.41899642,.41362008,PLFS_2021,July 2020 - June 2021,GUJARAT,.56408513,.55131912,.78254437,.76331359,.32938892,.32356057,.50123459,.48059964,.62269735,.61726975
1203,916,499,374,125,251,248,524,395,129,265,259,457,371,86,216,241,484,394,90,232,252,498,418,426,490,.38276553,.27213824,.26477024,.25820568,.36450383,.25819671,.25,.24380165,.31283423,.25201073,.25067386,.2425876,.29620254,.23857868,.23604061,.2284264,.59200001,.35555556,.3255814,.3255814,.57364339,.34042552,.31111112,.31111112,.5179283,.35585585,.3425926,.3287037,.49056605,.33474576,.31896552,.30603448,.24596775,.19502075,.19502075,.19502075,.23552124,.18650794,.18650794,.18650794,PLFS_2021,July 2020 - June 2021,D & N. HAVELI & DAMAN & DIU,.57205242,.54475981,.79317272,.75100404,.30861244,.29904306,.52857143,.50612247,.62206572,.58920187
29539,22012,11950,8274,3676,6599,5351,12466,8671,3795,6743,5723,11108,7887,3221,6157,4951,12070,8579,3491,6456,5614,11246,10764,10662,11350,.68887031,.67764825,.67050773,.6625855,.66035616,.64860934,.6170671,.60977632,.65470147,.64230907,.63864589,.63129199,.62472612,.611691,.58713138,.58037066,.76577801,.75765097,.74852532,.73921144,.7417655,.7335825,.69063306,.68203956,.88013333,.86530799,.86129606,.85220075,.86133766,.84510624,.82140642,.81273234,.45299944,.44710091,.43324581,.42678246,.42355409,.41769257,.38208053,.37638047,PLFS_2021,July 2020 - June 2021,MAHARASHTRA,.56632745,.54288572,.77102971,.73572826,.3525641,.34150875,.50422907,.47145376,.63243294,.618927
14102,10969,6272,4014,2256,3830,2442,6611,4252,2357,3971,2640,5834,3845,1987,3502,2332,6391,4202,2187,3792,2599,5476,5491,5977,4992,.72385204,.70727748,.68906409,.67432296,.68673426,.66789383,.62900954,.61555314,.68435478,.66818064,.65773731,.64343303,.6460489,.62763691,.60185623,.58876723,.79432625,.77818346,.74987417,.73427278,.76028848,.7419495,.68129855,.66712391,.86292428,.84461087,.83123928,.81867504,.83228403,.81119961,.76766878,.75606543,.50573301,.49482831,.47555748,.45754716,.46780303,.45544556,.42670259,.41054252,PLFS_2021,July 2020 - June 2021,ANDHRA PRADESH,.6026985,.57179326,.77647918,.73301679,.42924786,.41085413,.52884614,.48918268,.66438013,.64078969
15875,12017,6567,4534,2032,3383,3184,6784,4694,2089,3457,3327,6310,4440,1869,3198,3112,6589,4645,1943,3308,3281,5967,6048,5586,6431,.69270593,.68186754,.67068148,.66180664,.67054832,.65867543,.64228261,.63378358,.67578298,.66659254,.65495497,.64662164,.65274817,.64230603,.62604952,.61808395,.73080707,.7174359,.70840019,.69823438,.71086645,.69706029,.68142051,.67164177,.88087499,.86965746,.85834897,.84552848,.86201906,.84831458,.82980651,.81741232,.49277639,.48506987,.47782776,.47300771,.47159603,.46385175,.45321548,.44864371,PLFS_2021,July 2020 - June 2021,KARNATAKA,.56453359,.54647583,.78665996,.75984579,.34540343,.33597884,.51733792,.49510184,.61886859,.60562122
1687,1270,589,434,155,271,318,661,480,181,299,362,578,426,152,266,312,658,479,179,299,359,646,624,537,733,.43972835,.40823328,.41695502,.39273357,.39183056,.36280489,.36626139,.3449848,.42626727,.38461539,.41549295,.3826291,.38541666,.34663865,.36951983,.34029227,.47741935,.47402596,.42105263,.42105263,.40883979,.40555555,.35754189,.35754189,.52398527,.46616542,.4924812,.44736841,.4749164,.42033899,.4381271,.3979933,.36792454,.35962147,.3525641,.34615386,.32320443,.31578946,.30640668,.30083567,PLFS_2021,July 2020 - June 2021,GOA,.52047247,.46377954,.74303406,.6718266,.2900641,.24839744,.49386084,.43383357,.55679703,.50465548
406,282,121,103,18,39,82,140,110,30,42,98,117,99,18,39,78,138,108,30,42,96,139,143,82,200,.45454547,.44915253,.41880342,.41025642,.39285713,.38129497,.35507247,.34782609,.48543689,.47999999,.44444445,.44444445,.45454547,.44036698,.4074074,.4074074,.27777779,.27777779,.27777779,.22222222,.16666667,.16666667,.16666667,.13333334,.61538464,.61538464,.58974361,.58974361,.5714286,.5714286,.54761904,.54761904,.37804878,.36708862,.33333334,.32051283,.31632653,.29896906,.27083334,.26041666,PLFS_2021,July 2020 - June 2021,LAKSHDWEEP,.49645391,.42907801,.79136693,.74100721,.20979021,.12587413,.49000001,.41,.51219511,.47560975
16648,11851,5625,3756,1867,2762,2863,6278,4071,2204,3023,3255,4899,3404,1493,2367,2532,5936,3990,1943,2828,3108,5515,6330,5374,6477,.65084445,.60625738,.59032458,.55521536,.58314753,.52774924,.48719677,.45822102,.67997873,.65220994,.62896591,.59341949,.62736428,.5903976,.53659147,.50626564,.59185863,.49178082,.50167447,.46751508,.50136119,.39106753,.38548636,.3592383,.7404055,.69080555,.68483311,.64723277,.67648029,.61321777,.57319659,.54172558,.56444287,.52705795,.5019747,.46919432,.49646696,.45063537,.40894467,.38223937,PLFS_2021,July 2020 - June 2021,KERALA,.52974433,.4746435,.73816866,.68105167,.34818324,.2949447,.5025475,.44202563,.56252325,.51395607
22929,17603,10033,6362,3666,5347,4686,10626,6730,3891,5606,5020,9210,6004,3201,4803,4407,10252,6672,3575,5332,4920,8576,9021,8473,9130,.64068574,.61782384,.59826279,.58371335,.60493129,.57609433,.5374561,.52438551,.59981138,.58029431,.55862761,.54330444,.56701338,.54295123,.50269783,.48890889,.71222043,.68759209,.67322713,.66010624,.67103571,.63708359,.60279721,.59104896,.78155977,.75407583,.74869871,.73266709,.74545133,.70908755,.67441863,.6599775,.47994024,.46567228,.43430907,.4213751,.44800797,.4301925,.38902438,.37743902,PLFS_2021,July 2020 - June 2021,TAMIL NADU,.60364711,.56995964,.78474814,.74183768,.4313269,.40638509,.54983568,.51325303,.66163105,.6310634
2019,1515,756,522,234,207,549,813,561,252,218,595,711,502,209,187,524,786,557,229,203,583,723,792,371,1144,.41137567,.38335606,.38255978,.37271449,.38253382,.35345912,.34605598,.33715013,.41570881,.38878143,.38844621,.37848607,.38680926,.35892856,.35008976,.34111312,.40170941,.37037036,.36842105,.35885167,.37301588,.34042552,.33624455,.32751092,.62318838,.57653064,.59358287,.58288771,.59174311,.54066986,.54679805,.53694582,.33151183,.31284916,.3072519,.29770991,.30588236,.28668943,.2761578,.26758146,PLFS_2021,July 2020 - June 2021,PONDICHERRY,.53663367,.49900991,.77593362,.72199172,.31818181,.29545453,.52010489,.47989511,.58760107,.55795151
1516,1201,659,459,200,292,367,737,485,251,324,413,617,433,184,272,345,731,484,246,322,409,606,594,491,710,.59332323,.54226476,.54294974,.52188009,.5305292,.46639231,.45827633,.44049248,.57080609,.51918733,.51501155,.49422634,.54020619,.47520661,.46074381,.44214877,.64499998,.59782606,.60869563,.5869565,.51394421,.45081967,.45528457,.43902439,.81506848,.76086956,.75367647,.7352941,.73456788,.65420562,.63664597,.62111801,.41689372,.37037036,.37681159,.35362318,.37046006,.31862745,.31784841,.29828849,PLFS_2021,July 2020 - June 2021,A & N ISLANDS,.61365527,.54870939,.80033004,.75742573,.42255893,.33670035,.58169013,.51690143,.65987778,.59470469
10226,7924,4474,2866,1606,2395,2079,4750,3044,1704,2481,2269,4312,2812,1499,2308,2004,4648,3030,1616,2409,2239,3982,3940,3638,4286,.71658468,.70654625,.70918369,.70106679,.67494738,.66341668,.65791738,.65038729,.67201674,.66173881,.66642958,.65753913,.63272011,.62046206,.61848187,.61023104,.79638857,.78701955,.78985989,.78318882,.75058687,.74080664,.73267329,.72648513,.91106474,.90210968,.90381283,.89774698,.87948406,.8669911,.86591947,.86010796,.4925445,.48155341,.48502994,.4745509,.45130014,.44049734,.43412238,.42474318,PLFS_2021,July 2020 - June 2021,TELANGANA,.59944475,.56461382,.76444,.71973884,.43248731,.4076142,.52939802,.48506767,.68196809,.65832877
14505,10679,5846,3966,1880,3850,1996,6267,4142,2125,3984,2283,5176,3805,1371,3306,1870,5675,4049,1626,3497,2178,5497,5181,6258,4421,.78292853,.6474852,.71483773,.68682379,.73033351,.58457267,.65198237,.6264317,.73474532,.6428383,.67148489,.63863337,.70352489,.60591745,.63102001,.6001482,.88457447,.67060369,.8351568,.82056892,.78258824,.50048971,.70418203,.6918819,.88155842,.72813755,.80732,.77223229,.85190761,.6803419,.76322562,.73005432,.59268534,.52637362,.55133688,.53582889,.51817781,.45231351,.47337008,.46005508,PLFS_2122,July 2021 - June 2022,JAMMU & KASHMIR,.58685273,.54742956,.75350189,.72148442,.41015249,.36286432,.51639903,.45148155,.63662511,.6152125
7344,5191,3838,2070,1768,3333,505,3989,2166,1823,3435,554,3419,1911,1508,2944,475,3689,2098,1591,3157,532,2552,2639,4279,912,.84184474,.75688326,.74934191,.73471773,.80997741,.71291494,.69449717,.68094337,.7811594,.67388022,.66562009,.65253794,.74653739,.62834352,.60629171,.59437561,.91289592,.85714287,.85543764,.83885944,.8853538,.81739128,.8108108,.79509741,.90489048,.81572247,.81216031,.795856,.87802041,.77338564,.75736457,.74216026,.42574257,.37959182,.36000001,.35578948,.38808665,.34317344,.32142857,.31766918,PLFS_2122,July 2021 - June 2022,HIMACHAL PRADESH,.76844537,.73935658,.84874606,.8111285,.69079196,.66995072,.60745615,.55372804,.80275768,.77892029
12925,9670,4840,3773,1067,2505,2335,5148,3991,1157,2651,2497,4600,3663,937,2316,2284,5022,3967,1055,2541,2481,5057,4613,4931,4739,.61219007,.60046583,.59521741,.58586955,.57556331,.56325722,.54520112,.5366388,.62549692,.61812383,.61752659,.60797161,.59133047,.58383536,.5702042,.5613814,.5651359,.53125,.50800425,.49946639,.52117544,.48525214,.45118484,.44360191,.74331337,.73255813,.72236615,.71286702,.70237648,.68987095,.6584022,.64974421,.47152033,.46306697,.46628723,.45709282,.44092911,.43260694,.4292624,.42079806,PLFS_2122,July 2021 - June 2022,PUNJAB,.53236812,.50051707,.78920311,.74609452,.25081292,.23130284,.5269044,.49271998,.53761917,.50801057
1373,1038,468,389,79,82,386,497,410,87,87,410,460,382,78,81,379,490,404,86,87,403,548,489,161,877,.32905984,.32026145,.32173914,.31956521,.30985916,.30122951,.30204082,.30000001,.33161953,.32114881,.32198954,.32198954,.31463414,.30445546,.30445546,.30445546,.31645569,.31578946,.32051283,.30769232,.28735632,.2857143,.29069766,.27906978,.2682927,.25925925,.25925925,.25925925,.25287357,.24418604,.24137931,.24137931,.34196892,.33333334,.33509234,.33245382,.32195121,.31343284,.31513646,.31265509,PLFS_2122,July 2021 - June 2022,CHANDIGARH,.47880539,.45086706,.7481752,.70985401,.17791411,.16155419,.46750286,.44013682,.54037267,.50931674
